Customer_Identifier|Security_Identifier|Is_Listed|ISOCountryCode|Is_Investment_Grade|Is_Notional|Is_Financial|Maturity|Is_Resecuritization|Tranche_Seniority_Type|Issuer_Is_Affiliate|Is_NFA_Governed_Product|ICBCode|Asset_Type|Bloomberg Ticker|ISIN|Underlying_Security_Identifier
1|1037657370|0|JP|0|1|0||0||0|0|Specialty Retailers||||1000118898
1||1000118898|||0|0|0||Equity||0|0|||9843 JP Equity|JP3756100008
1|1037657371|0|US|0|1|0||0||0|0|Biotechnology||||1000126254
1||1000126254|||0|0|0||Equity||0|0|||NBIX US Equity|US64125C1099
1|1037657373|0|US|0|1|0||0||0|0|Biotechnology||||1004900764
1||1004900764|||0|0|0||Equity||0|0|||MEDP US Equity|US58506Q1094
1|1037657375|1|US|0|0|0||0||0|0|||||
1|1037657376|1|US|0|0|0||0||0|0|||||
1|1037657377|1|AU|0|0|0||0||0|0|||||
1|1037657379|1|US|0|0|0||0||0|0|||||
1|1037657380|1|US|0|0|0||0||0|0|||||
1|1037657381|1|JP|0|0|0||0||0|0|||||
1|1037657382|1|US|0|0|0||0||0|0|||||
1|1037657383|1|US|0|0|0||0||0|0|||||
1|1037657384|1|JP|0|0|0||0||0|0|||||
1|1037657386|0|CA|0|1|0||0||0|0|General Mining||||1000108884
1||1000108884|||0|0|0||Equity||0|0|||SA US Equity|CA8119161054
1|1037657387|0|US|0|1|0||0||0|0|General Mining||||1000060338
1||1000060338|||0|0|0||Equity||0|0|||RYI US Equity|US7837541041
1|1037657388|0|AU|0|1|0||0||0|0|Diversified Industrials||||1000110774
1||1000110774|||0|0|0||Equity||0|0|||REH AU Equity|AU000000REH4
1|1037657390|0|US|0|1|0||0||0|0|Business Support Services||||1000107640
1||1000107640|||0|0|0||Equity||0|0|||PAYX US Equity|US7043261079
1|1037657391|0|US|0|1|0||0||0|0|Full Line Insurance||||1000105543
1||1000105543|||0|0|0||Equity||0|0|||ORI US Equity|US6802231042
1|1037657392|0|JP|0|1|0||0||0|0|Food Products||||1000111985
1||1000111985|||0|0|0||Equity||0|0|||2897 JP Equity|JP3675600005
1|1037657393|0|US|0|1|0||0||0|0|Telecommunications Equipment||||1000142301
1||1000142301|||0|0|0||Equity||0|0|||NTCT US Equity|US64115T1043
1|1037657394|0|US|0|1|0||0||0|0|Brewers||||1000106094
1||1000106094|||0|0|0||Equity||0|0|||TAP US Equity|US60871R2094
1|1037657395|0|JP|0|1|0||0||0|0|Health Care Providers||||1000125715
1||1000125715|||0|0|0||Equity||0|0|||7459 JP Equity|JP3268950007
1|1037657505|0|JP|0|1|0||0||0|0|Electronic Office Equipment||||1000111926
1||1000111926|||0|0|0||Equity||0|0|||6741 JP Equity|JP3716000009
1|1037657506|0|US|0|1|0||0||0|0|Oil & Gas (L2)||||1000105534
1||1000105534|||0|0|0||Equity||0|0|||OXY US Equity|US6745991058
1|1037657507|0|US|0|1|0||0||0|0|Software||||1000068402
1||1000068402|||0|0|0||Equity||0|0|||PANW US Equity|US6974351057
1|1037657508|0|JP|0|1|0||0||0|0|Personal & Household Goods||||1000072293
1||1000072293|||0|0|0||Equity||0|0|||4927 JP Equity|JP3855900001
1|1037657512|1|US|0|0|0||0||0|0|||||
1|1037657514|1|JP|0|0|0||0||0|0|||||
1|1037657515|1|EU|0|0|0||0||0|0|||||
1|1037657516|1|JP|0|0|0||0||0|0|||||
1|1037657517|1|US|0|0|0||0||0|0|||||
1|1037657518|1|US|0|0|0||0||0|0|||||
1|1037657519|1|JP|0|0|0||0||0|0|||||
1|1037657523|0|US|0|1|0||0||0|0|Recreational Products||||1000105391
1||1000105391|||0|0|0||Equity||0|0|||MAT US Equity|US5770811025
1|1037657524|0|JP|0|1|0||0||0|0|Diversified Industrials||||1000111721
1||1000111721|||0|0|0||Equity||0|0|||8031 JP Equity|JP3893600001
1|1037657525|0|GB|0|1|1|12/30/1999|0||0|0|Banks (L4)||||1000110343
1||1000110343|||0|0|0||Equity||0|0|||NWG LN Equity|GB00BM8PJY71
1|1037657526|0|JP|0|1|0||0||0|0|Chemicals (L3)||||1000111927
1||1000111927|||0|0|0||Equity||0|0|||4041 JP Equity|JP3726200003
1|1037657527|0|US|0|1|0||0||0|0|Oil Equipment & Services||||1000105537
1||1000105537|||0|0|0||Equity||0|0|||OII US Equity|US6752321025
1|1037657528|0|JP|0|1|0||0||0|0|Consumer Services||||1000060783
1||1000060783|||0|0|0||Equity||0|0|||8283 JP Equity|JP3782200004
1|1037657529|0|US|0|1|0||0||0|0|Recreational Products||||1000107967
1||1000107967|||0|0|0||Equity||0|0|||PII US Equity|US7310681025
1|1037657530|0|US|0|1|0||0||0|0|Software||||1003192541
1||1003192541|||0|0|0||Equity||0|0|||RPD US Equity|US7534221046
1|1037657531|1|US|0|0|0||0||0|0|||||
1|1037657532|1|JP|0|0|0||0||0|0|||||
1|1037657533|1|GB|0|0|0||0||0|0|||||
1|1037657534|1|JP|0|0|0||0||0|0|||||
1|1037657535|1|US|0|0|0||0||0|0|||||
1|1037657536|1|JP|0|0|0||0||0|0|||||
1|1037657537|1|US|0|0|0||0||0|0|||||
1|1037657538|1|US|0|0|0||0||0|0|||||
1|1037657539|0|US|0|1|0||0||0|0|Business Support Services||||1000120167
1||1000120167|||0|0|0||Equity||0|0|||MATW US Equity|US5771281012
1|1037657540|0|JP|0|1|0||0||0|0|Chemicals (L3)||||1000111739
1||1000111739|||0|0|0||Equity||0|0|||4183 JP Equity|JP3888300005
1|1037657542|0|JP|0|1|0||0||0|0|General Mining||||1000111929
1||1000111929|||0|0|0||Equity||0|0|||5401 JP Equity|JP3381000003
1|1037657543|0|US|0|1|0||0||0|0|Banks (L4)||||1000126308
1||1000126308|||0|0|0||Equity||0|0|||OCFC US Equity|US6752341080
1|1037657544|0|CA|0|1|0||0||0|0|General Mining||||1000109445
1||1000109445|||0|0|0||Equity||0|0|||PAAS US Equity|CA6979001089
1|1037657545|0|JP|0|1|0||0||0|0|Software & Computer Services||||1000083140
1||1000083140|||0|0|0||Equity||0|0|||3657 JP Equity|JP3855950006
1|1037657548|1|US|0|0|0||0||0|0|||||
1|1037657549|1|JP|0|0|0||0||0|0|||||
1|1037657551|1|JP|0|0|0||0||0|0|||||
1|1037657552|1|US|0|0|0||0||0|0|||||
1|1037657553|1|US|0|0|0||0||0|0|||||
1|1037657554|1|JP|0|0|0||0||0|0|||||
1|1037657556|1|EU|0|0|0||0||0|0|||||
1|1037657557|0|JP|0|1|0||0||0|0|Industrial Machinery||||1000111666
1||1000111666|||0|0|0||Equity||0|0|||6454 JP Equity|JP3864800002
1|1037657558|0|JP|0|1|0||0||0|0|Industrial Machinery||||1000111727
1||1000111727|||0|0|0||Equity||0|0|||7003 JP Equity|JP3891600003
1|1037657559|0|US|0|1|0||0||0|0|Consumer Finance||||1001436456
1||1001436456|||0|0|0||Equity||0|0|||NAVI US Equity|US63938C1080
1|1037657561|0|NL|0|1|0||0||0|0|Chemicals (L3)||||1000097665
1||1000097665|||0|0|0||Equity||0|0|||OCI NA Equity|NL0010558797
1|1037657562|0|JP|0|1|0||0||0|0|Broadline Retailers||||1000131646
1||1000131646|||0|0|0||Equity||0|0|||7532 JP Equity|JP3639650005
1|1037657563|0|US|0|1|0||0||0|0|Clothing & Accessories||||1000135028
1||1000135028|||0|0|0||Equity||0|0|||RL US Equity|US7512121010
1|1037657566|0|NO|0|1|0||0||0|0|Media (L2)||||1000114926
1||1000114926|||0|0|0||Equity||0|0|||SCHA NO Equity|NO0003028904
1|1037657567|0|JP|0|1|0||0||0|0|Diversified REITs||||1000001621
1||1000001621|||0|0|0||Real Estate||0|0|||8956 JP Equity|JP3041770003
1|1037657568|0|US|0|1|0||0||0|0|Oil & Gas (L2)||||1016816404
1||1016816404|||0|0|0||Equity||0|0|||OVV US Equity|US69047Q1022
1|1037657569|0|US|0|1|0||0||0|0|Health Care Equipment & Services||||1031352123
1||1031352123|||0|0|0||Equity||0|0|||QDEL US Equity|US2197981051
1|1037657571|0|US|0|1|0||0||0|0|Broadcasting & Entertainment||||1000123864
1||1000123864|||0|0|0||Equity||0|0|||LGF/A US Equity|CA5359194019
1|1037657572|0|JP|0|1|0||0||0|0|Aerospace||||1001391414
1||1001391414|||0|0|0||Equity||0|0|||9090 JP Equity|JP3879170003
1|1037657574|0|ZA|0|1|0|12/30/1999|0||0|0|Broadline Retailers||||1000121614
1||1000121614|||0|0|0||Equity||0|0|||NPN SJ Equity|ZAE000015889
1|1037657575|0|JP|0|1|0||0||0|0|Electronic Office Equipment||||1000111863
1||1000111863|||0|0|0||Equity||0|0|||6997 JP Equity|JP3701200002
1|1037657576|0|US|0|1|0||0||0|0|Personal & Household Goods||||1000131983
1||1000131983|||0|0|0||Equity||0|0|||NUS US Equity|US67018T1051
1|1037657577|0|US|0|1|0||0||0|0|Health Care Providers||||1000105558
1||1000105558|||0|0|0||Equity||0|0|||OMI US Equity|US6907321029
1|1037657578|0|US|0|1|1||0||0|0|Banks (L4)||||1000142899
1||1000142899|||0|0|0||Equity||0|0|||PNFP US Equity|US72346Q1040
1|1037657579|0|CL|0|1|0||0||0|0|Chemicals (L3)||||1000116516
1||1000116516|||0|0|0||Equity||0|0|||SQM US Equity|US8336351056
1|1037657581|0|ZA|0|1|0||0||0|0|Paper||||1000110358
1||1000110358|||0|0|0||Equity||0|0|||SAP SJ Equity|ZAE000006284
1|1037657582|0|JP|0|1|0||0||0|0|Building Materials & Fixtures||||1000112558
1||1000112558|||0|0|0||Equity||0|0|||5938 JP Equity|JP3626800001
1|1037657583|0|JP|0|1|0||0||0|0|Financials||||1000136069
1||1000136069|||0|0|0||Equity||0|0|||8628 JP Equity|JP3863800003
1|1037657584|0|JP|0|1|0||0||0|0|Transportation Services||||1000111690
1||1000111690|||0|0|0||Equity||0|0|||9301 JP Equity|JP3902000003
1|1037657585|0|US|0|1|0||0||0|0|Specialty Retailers||||1007006469
1||1007006469|||0|0|0||Equity||0|0|||EYE US Equity|US63845R1077
1|1037657586|0|JP|0|1|0||0||0|0|Building Materials & Fixtures||||1000111920
1||1000111920|||0|0|0||Equity||0|0|||5202 JP Equity|JP3686800008
1|1037657587|0|CH|0|1|0||0||0|0|Industrial Machinery||||1000061817
1||1000061817|||0|0|0||Equity||0|0|||OERL SW Equity|CH0000816824
1|1037657588|0|BR|0|1|0||0||0|0|Financials||||1007560430
1||1007560430|||0|0|0||Equity||0|0|||PAGS US Equity|KYG687071012
1|1037657592|0|JP|0|1|0||0||0|0|Aerospace||||1000005718
1||1000005718|||0|0|0||Equity||0|0|||2384 JP Equity|JP3163500006
1|1037657593|1|JP|0|0|0||0||0|0|||||
1|1037657594|1|JP|0|0|0||0||0|0|||||
1|1037657595|1|JP|0|0|0||0||0|0|||||
1|1037657596|1|US|0|0|0||0||0|0|||||
1|1037657597|1|JP|0|0|0||0||0|0|||||
1|1037657598|1|CH|0|0|0||0||0|0|||||
1|1037657599|1|US|0|0|0||0||0|0|||||
1|1037657600|1|US|0|0|0||0||0|0|||||
1|1037657601|1|EU|0|0|0||0||0|0|||||
1|1037657603|1|JP|0|0|0||0||0|0|||||
1|1037657604|0|US|0|1|0||0||0|0|Consumer Services||||1000005082
1||1000005082|||0|0|0||Equity||0|0|||LKQ US Equity|US5018892084
1|1037657605|0|JP|0|1|0||0||0|0|Food Retailers & Wholesalers||||1000033494
1||1000033494|||0|0|0||Equity||0|0|||3088 JP Equity|JP3869010003
1|1037657606|0|JP|0|1|0||0||0|0|General Mining||||1000111712
1||1000111712|||0|0|0||Equity||0|0|||5711 JP Equity|JP3903000002
1|1037657607|0|US|0|1|0||0||0|0|Food Retailers & Wholesalers||||1000091640
1||1000091640|||0|0|0||Equity||0|0|||NGVC US Equity|US63888U1088
1|1037657608|0|JP|0|1|0||0||0|0|Pharmaceuticals||||1000111923
1||1000111923|||0|0|0||Equity||0|0|||4516 JP Equity|JP3717600005
1|1037657610|0|JP|0|1|0||0||0|0|Specialty Retailers||||1000146419
1||1000146419|||0|0|0||Equity||0|0|||2726 JP Equity|JP3781650001
1|1037657611|0|US|0|1|1||0||0|0|Banks (L4)||||1000105640
1||1000105640|||0|0|0||Equity||0|0|||PNC US Equity|US6934751057
1|1037657612|0|US|0|1|0||0||0|0|Oil & Gas (L2)||||1000107354
1||1000107354|||0|0|0||Equity||0|0|||RRC US Equity|US75281A1097
1|1037657615|1|US|0|0|0||0||0|0|||||
1|1037657616|1|JP|0|0|0||0||0|0|||||
1|1037657617|1|JP|0|0|0||0||0|0|||||
1|1037657618|1|US|0|0|0||0||0|0|||||
1|1037657619|1|JP|0|0|0||0||0|0|||||
1|1037657620|1|GB|0|0|0||0||0|0|||||
1|1037657621|1|JP|0|0|0||0||0|0|||||
1|1037657622|1|US|0|0|0||0||0|0|||||
1|1037657623|1|US|0|0|0||0||0|0|||||
1|1037657626|0|US|0|1|0||0||0|0|Specialty Retailers||||1000029304
1||1000029304|||0|0|0||Equity||0|0|||LL US Equity|US55003T1079
1|1037657628|0|JP|0|1|1||0||0|0|Banks (L4)||||1000143710
1||1000143710|||0|0|0||Equity||0|0|||8306 JP Equity|JP3902900004
1|1037657629|0|ES|0|1|0|12/30/1999|0||0|0|Gas Distribution||||1000116920
1||1000116920|||0|0|0||Equity||0|0|||NTGY SM Equity|ES0116870314
1|1037657630|0|JP|0|1|0||0||0|0|Hotels||||1000134604
1||1000134604|||0|0|0||Equity||0|0|||4680 JP Equity|JP3966800009
1|1037657632|1|US|0|0|0||0||0|0|||||
1|1037657633|1|JP|0|0|0||0||0|0|||||
1|1037657634|1|JP|0|0|0||0||0|0|||||
1|1037657635|1|US|0|0|0||0||0|0|||||
1|1037657636|1|JP|0|0|0||0||0|0|||||
1|1037657637|1|JP|0|0|0||0||0|0|||||
1|1037657638|1|SE|0|0|0||0||0|0|||||
1|1037657640|1|US|0|0|0||0||0|0|||||
1|1037657641|1|GB|0|0|0||0||0|0|||||
1|1037657642|1|US|0|0|0||0||0|0|||||
1|1037657643|0|US|0|1|0||0||0|0|Full Line Insurance||||1000105354
1||1000105354|||0|0|0||Equity||0|0|||L US Equity|US5404241086
1|1037657644|0|JP|0|1|0||0||0|0|Electronic Office Equipment||||1001391416
1||1001391416|||0|0|0||Equity||0|0|||6810 JP Equity|JP3791800000
1|1037657645|0|JP|0|1|0||0||0|0|Industrial & Office REITs||||1004831011
1||1004831011|||0|0|0||Real Estate||0|0|||3471 JP Equity|JP3048300002
1|1037657646|0|US|0|1|1||0||0|0|Banks (L4)||||1000107524
1||1000107524|||0|0|0||Equity||0|0|||NBTB US Equity|US6287781024
1|1037657647|0|JP|0|1|0||0||0|0|Telecommunications (L2)||||1000111937
1||1000111937|||0|0|0||Equity||0|0|||9432 JP Equity|JP3735400008
1|1037657648|0|JP|0|1|0||0||0|0|Trucking||||1000112026
1||1000112026|||0|0|0||Equity||0|0|||9007 JP Equity|JP3196000008
1|1037657649|0|SE|0|1|0||0||0|0|Real Estate Holding & Development||||1003083440
1||1003083440|||0|0|0||Equity||0|0|||PNDXB SS Equity|SE0007100359
1|1037657651|0|US|0|1|0||0||0|0|Specialty REITs||||1000119595
1||1000119595|||0|0|0||Real Estate||0|0|||RYN US Equity|US7549071030
1|1037657653|0|US|0|1|0||0||0|0|Oil Equipment & Services||||1000105727
1||1000105727|||0|0|0||Equity||0|0|||SLB US Equity|AN8068571086
1|1037657655|1|JP|0|0|0||0||0|0|||||
1|1037657657|1|JP|0|0|0||0||0|0|||||
1|1037657659|1|JP|0|0|0||0||0|0|||||
1|1037657660|1|US|0|0|0||0||0|0|||||
1|1037657662|1|US|0|0|0||0||0|0|||||
1|1037657663|1|CH|0|0|0||0||0|0|||||
1|1037657665|0|JP|0|1|0||0||0|0|Real Estate Holding & Development||||1000111729
1||1000111729|||0|0|0||Equity||0|0|||8801 JP Equity|JP3893200000
1|1037657667|0|JP|0|1|0||0||0|0|Food Products||||1000111932
1||1000111932|||0|0|0||Equity||0|0|||1332 JP Equity|JP3718800000
1|1037657670|0|US|0|1|0||0||0|0|Consumer Services||||1000126074
1||1000126074|||0|0|0||Equity||0|0|||POOL US Equity|US73278L1052
1|1037657672|0|US|0|1|0||0||0|0|Specialty Retailers||||1000107856
1||1000107856|||0|0|0||Equity||0|0|||ROST US Equity|US7782961038
1|1037657674|1|HK|0|0|0||0||0|0|||||
1|1037657675|1|US|0|0|0||0||0|0|||||
1|1037657676|1|JP|0|0|0||0||0|0|||||
1|1037657678|1|JP|0|0|0||0||0|0|||||
1|1037657680|1|US|0|0|0||0||0|0|||||
1|1037657682|1|JP|0|0|0||0||0|0|||||
1|1037657683|1|EU|0|0|0||0||0|0|||||
1|1037657684|1|JP|0|0|0||0||0|0|||||
1|1037657685|1|JP|0|0|0||0||0|0|||||
1|1037657687|1|US|0|0|0||0||0|0|||||
1|1037657688|1|JP|0|0|0||0||0|0|||||
1|1037657689|1|JP|0|0|0||0||0|0|||||
1|1037657690|1|US|0|0|0||0||0|0|||||
1|1037657691|1|US|0|0|0||0||0|0|||||
1|1037657692|1|JP|0|0|0||0||0|0|||||
1|1037657693|1|JP|0|0|0||0||0|0|||||
1|1037657694|1|US|0|0|0||0||0|0|||||
1|1037657696|1|EU|0|0|0||0||0|0|||||
1|1037657697|1|JP|0|0|0||0||0|0|||||
1|1037657698|1|US|0|0|0||0||0|0|||||
1|1037657701|1|NO|0|0|0||0||0|0|||||
1|1037657703|0|JP|0|1|0||0||0|0|Automobiles||||1000111667
1||1000111667|||0|0|0||Equity||0|0|||7261 JP Equity|JP3868400007
1|1037657704|0|JP|0|1|0||0||0|0|Marine Transportation||||1000111737
1||1000111737|||0|0|0||Equity||0|0|||9104 JP Equity|JP3362700001
1|1037657706|0|JP|0|1|0||0||0|0|General Mining||||1000111950
1||1000111950|||0|0|0||Equity||0|0|||5480 JP Equity|JP3752600001
1|1037657708|0|US|0|1|0||0||0|0|Electronic Office Equipment||||1000105566
1||1000105566|||0|0|0||Equity||0|0|||PAR US Equity|US6988841036
1|1037657710|0|US|0|1|0||0||0|0|Real Estate Holding & Development||||1000894421
1||1000894421|||0|0|0||Equity||0|0|||RMAX US Equity|US75524W1080
1|1037657711|0|CA|0|1|1||0||0|0|Banks (L4)||||1000109565
1||1000109565|||0|0|0||Equity||0|0|||RY US Equity|CA7800871021
1|1037657712|0|US|0|1|0||0||0|0|General Mining||||1000116604
1||1000116604|||0|0|0||Equity||0|0|||SCHN US Equity|US8068821060
1|1037657713|1|US|0|0|0||0||0|0|||||
1|1037657714|1|US|0|0|0||0||0|0|||||
1|1037657715|1|JP|0|0|0||0||0|0|||||
1|1037657717|1|JP|0|0|0||0||0|0|||||
1|1037657718|1|US|0|0|0||0||0|0|||||
1|1037657719|1|US|0|0|0||0||0|0|||||
1|1037657721|1|US|0|0|0||0||0|0|||||
1|1037657723|1|US|0|0|0||0||0|0|||||
1|1037657724|0|CH|0|1|0||0||0|0|Computer Hardware||||1000114692
1||1000114692|||0|0|0||Equity||0|0|||LOGI US Equity|CH0025751329
1|1037657725|0|US|0|1|0||0||0|0|Semiconductors||||1000058218
1||1000058218|||0|0|0||Equity||0|0|||MXL US Equity|US57776J1007
1|1037657726|0|JP|0|1|0||0||0|0|General Mining||||1000111735
1||1000111735|||0|0|0||Equity||0|0|||5706 JP Equity|JP3888400003
1|1037657728|0|JP|0|1|0||0||0|0|Media (L2)||||1000111945
1||1000111945|||0|0|0||Equity||0|0|||9404 JP Equity|JP3732200005
1|1037657729|0|PR|0|1|1||0||0|0|Banks (L4)||||1000107600
1||1000107600|||0|0|0||Equity||0|0|||OFG US Equity|PR67103X1020
1|1037657730|0|US|0|1|0||0||0|0|Oil & Gas (L2)||||1000093488
1||1000093488|||0|0|0||Equity||0|0|||PARR US Equity|US69888T2078
1|1037657732|0|US|0|1|0||0||0|0|Industrial Machinery||||1000012448
1||1000012448|||0|0|0||Equity||0|0|||RBC US Equity|US75524B1044
1|1037657734|0|US|0|1|0||0||0|0|Trucking||||1006056253
1||1006056253|||0|0|0||Equity||0|0|||SNDR US Equity|US80689H1023
1|1037657735|1|CH|0|0|0||0||0|0|||||
1|1037657736|1|US|0|0|0||0||0|0|||||
1|1037657737|1|JP|0|0|0||0||0|0|||||
1|1037657739|1|JP|0|0|0||0||0|0|||||
1|1037657740|1|US|0|0|0||0||0|0|||||
1|1037657741|1|US|0|0|0||0||0|0|||||
1|1037657743|1|US|0|0|0||0||0|0|||||
1|1037657744|1|JP|0|0|0||0||0|0|||||
1|1037657745|1|EU|0|0|0||0||0|0|||||
1|1037657746|0|CH|0|1|0||0||0|0|Computer Hardware||||1000033927
1||1000033927|||0|0|0||Equity||0|0|||LOGN SW Equity|CH0025751329
1|1037657747|0|US|0|1|0||0||0|0|Business Support Services||||1000133445
1||1000133445|||0|0|0||Equity||0|0|||MMS US Equity|US5779331041
1|1037657748|0|JP|0|1|0||0||0|0|Semiconductors||||1000111732
1||1000111732|||0|0|0||Equity||0|0|||6966 JP Equity|JP3892400007
1|1037657750|0|JP|0|1|0||0||0|0|Industrial Machinery||||1000111947
1||1000111947|||0|0|0||Equity||0|0|||6480 JP Equity|JP3739400004
1|1037657751|0|US|0|1|0||0||0|0|Industrial & Office REITs||||1000049684
1||1000049684|||0|0|0||Real Estate||0|0|||OPI US Equity|US67623C1099
1|1037657752|0|US|0|1|0||0||0|0|Hotels||||1000115699
1||1000115699|||0|0|0||Equity||0|0|||PZZA US Equity|US6988131024
1|1037657754|0|US|0|1|0||0||0|0|Aerospace||||1000105939
1||1000105939|||0|0|0||Equity||0|0|||RTX US Equity|US75513E1010
1|1037657755|1|US|0|0|0||0||0|0|||||
1|1037657756|1|US|0|0|0||0||0|0|||||
1|1037657757|1|US|0|0|0||0||0|0|||||
1|1037657758|1|JP|0|0|0||0||0|0|||||
1|1037657759|1|US|0|0|0||0||0|0|||||
1|1037657760|1|JP|0|0|0||0||0|0|||||
1|1037657761|1|US|0|0|0||0||0|0|||||
1|1037657762|1|US|0|0|0||0||0|0|||||
1|1037657763|1|JP|0|0|0||0||0|0|||||
1|1037657764|1|SE|0|0|0||0||0|0|||||
1|1037657765|0|CN|0|1|0||0||0|0|Clothing & Accessories||||1000008300
1||1000008300|||0|0|0||Equity||0|0|||2331 HK Equity|KYG5496K1242
1|1037657766|0|CA|0|1|0||0||0|0|Full Line Insurance||||1000142285
1||1000142285|||0|0|0||Equity||0|0|||MFC US Equity|CA56501R1064
1|1037657767|0|US|0|1|0||0||0|0|Brewers||||1000107500
1||1000107500|||0|0|0||Equity||0|0|||MGPI US Equity|US55303J1060
1|1037657768|0|DE|0|1|0||0||0|0|Full Line Insurance||||1000114755
1||1000114755|||0|0|0||Equity||0|0|||MUV2 GR Equity|DE0008430026
1|1037657769|0|US|0|1|0||0||0|0|Banks (L4)||||1000035231
1||1000035231|||0|0|0||Equity||0|0|||NFBK US Equity|US66611T1088
1|1037657770|0|JP|0|1|0||0||0|0|Industrial & Office REITs||||1000001807
1||1000001807|||0|0|0||Real Estate||0|0|||8954 JP Equity|JP3040880001
1|1037657772|0|CA|0|1|0||0||0|0|Hotels||||1002309893
1||1002309893|||0|0|0||Equity||0|0|||QSR US Equity|CA76131D1033
1|1037657773|0|US|0|1|1||0||0|0|Banks (L4)||||1000123921
1||1000123921|||0|0|0||Equity||0|0|||SASR US Equity|US8003631038
1|1037657774|1|HK|0|0|0||0||0|0|||||
1|1037657775|1|US|0|0|0||0||0|0|||||
1|1037657776|1|US|0|0|0||0||0|0|||||
1|1037657777|1|EU|0|0|0||0||0|0|||||
1|1037657778|1|US|0|0|0||0||0|0|||||
1|1037657779|1|JP|0|0|0||0||0|0|||||
1|1037657781|1|US|0|0|0||0||0|0|||||
1|1037657782|1|US|0|0|0||0||0|0|||||
1|1037657783|0|US|0|1|0||0||0|0|Media (L2)||||1002170202
1||1002170202|||0|0|0||Equity||0|0|||LBRDK US Equity|US5303073051
1|1037657784|0|ES|0|1|0||0||0|0|Full Line Insurance||||1000116912
1||1000116912|||0|0|0||Equity||0|0|||MAP SM Equity|ES0124244E34
1|1037657785|0|GB|0|1|0||0||0|0|Business Support Services||||1000145345
1||1000145345|||0|0|0||Equity||0|0|||PAGE LN Equity|GB0030232317
1|1037657786|0|JP|0|1|0||0||0|0|Software||||1000088462
1||1000088462|||0|0|0||Equity||0|0|||3661 JP Equity|JP3167310006
1|1037657787|0|JP|0|1|0||0||0|0|Food Products||||1000111819
1||1000111819|||0|0|0||Equity||0|0|||2871 JP Equity|JP3665200006
1|1037657788|0|US|0|1|0||0||0|0|Banks (L4)||||1000123883
1||1000123883|||0|0|0||Equity||0|0|||NWBI US Equity|US6673401039
1|1037657790|0|BR|0|1|0||0||0|0|Oil & Gas (L2)||||1000119548
1||1000119548|||0|0|0||Equity||0|0|||PBR US Equity|US71654V4086
1|1037657791|0|DE|0|1|0||0||0|0|Semiconductors||||1000140968
1||1000140968|||0|0|0||Equity||0|0|||TPE GR Equity|DE0007461006
1|1037657793|0|US|0|1|0||0||0|0|Food Products||||1000107249
1||1000107249|||0|0|0||Equity||0|0|||JBSS US Equity|US8004221078
1|1037657794|1|US|0|0|0||0||0|0|||||
1|1037657795|1|EU|0|0|0||0||0|0|||||
1|1037657796|1|GB|0|0|0||0||0|0|||||
1|1037657797|1|JP|0|0|0||0||0|0|||||
1|1037657798|1|JP|0|0|0||0||0|0|||||
1|1037657799|1|US|0|0|0||0||0|0|||||
1|1037657800|1|NO|0|0|0||0||0|0|||||
1|1037657801|1|US|0|0|0||0||0|0|||||
1|1037657802|1|EU|0|0|0||0||0|0|||||
1|1037657804|1|US|0|0|0||0||0|0|||||
1|1037657805|0|US|0|1|0||0||0|0|Oil Equipment & Services||||1007446277
1||1007446277|||0|0|0||Equity||0|0|||LBRT US Equity|US53115L1044
1|1037657806|0|SG|0|1|0||0||0|0|Industrial & Office REITs||||1000070547
1||1000070547|||0|0|0||Real Estate||0|0|||MINT SP Equity|SG2C32962814
1|1037657807|0|US|0|1|0||0||0|0|Semiconductors||||1000113986
1||1000113986|||0|0|0||Equity||0|0|||MCHP US Equity|US5950171042
1|1037657808|0|JP|0|1|0||0||0|0|Electronic Office Equipment||||1000111773
1||1000111773|||0|0|0||Equity||0|0|||6981 JP Equity|JP3914400001
1|1037657809|0|JP|0|1|0||0||0|0|Heavy Construction||||1000111821
1||1000111821|||0|0|0||Equity||0|0|||5011 JP Equity|JP3665600007
1|1037657810|0|US|0|1|0||0||0|0|Gas Distribution||||1009083027
1||1009083027|||0|0|0||Equity||0|0|||NWN US Equity|US66765N1054
1|1037657811|0|US|0|1|0||0||0|0|Electrical Components & Equipment||||1000009219
1||1000009219|||0|0|0||Equity||0|0|||ORA US Equity|US6866881021
1|1037657813|0|US|0|1|0||0||0|0|Clothing & Accessories||||1000105617
1||1000105617|||0|0|0||Equity||0|0|||PVH US Equity|US6936561009
1|1037657814|0|US|0|1|0||0||0|0|Retail REITs||||1000034577
1||1000034577|||0|0|0||Real Estate||0|0|||ROIC US Equity|US76131N1019
1|1037657816|1|JP|0|0|0||0||0|0|||||
1|1037657818|1|ZA|0|0|0||0||0|0|||||
1|1037657819|1|AU|0|0|0||0||0|0|||||
1|1037657820|1|GB|0|0|0||0||0|0|||||
1|1037657821|1|EU|0|0|0||0||0|0|||||
